ANNEE,ESPECE,CODE POSTAL,VILLE,POPULATION
"2019",CHIEN,"49330",BRISSARTHE,"165"
"2019",CHIEN,"49330","LES HAUTS D ANJOU , BRISSARTHE","8"
"2019",CHIEN,"49330",SCEAUX D ANJOU,"140"
"2019",CHIEN,"49330",Châteauneuf-sur-Sarthe,"1"
"2019",CHIEN,"49330",ETRICHÉ,"9"
"2019",CHIEN,"49330",Contigné,"1"
"2019",CHAT,"49320",VAUCHRETIEN,"105"
"2019",CHIEN,"49320",CHEMELIER,"13"
"2019",CHIEN,"49320",SAULGE L'HOPITAL,"15"
"2019",CHIEN,"49320",VAUCHRETIEN,"223"
"2019",CHAT,"49320",BRISSAC-QUINCE,"21"
"2019",CHIEN,"49320",BLAISON GOHIER,"160"
"2019",CHIEN,"49320",CHARCé SAINT ELLIER SUR AUBANCE,"1"
"2019",CHIEN,"49320",BRISSAC QUIRCé,"1"
"2019",CHIEN,"49320",COUTURES,"64"
"2019",CHAT,"49320",CHARCE SAINT ELLIER SUR AUBANCE,"4"
"2019",CHIEN,"49320",CHARCE ST ELLIER SUR AUBANCE,"49"
"2019",CHIEN,"49320",SAINT SATHURNIN SUR LOIRE,"3"
"2019",CHIEN,"49320",JUIGNE SUR LOIRE,"1"
"2019",CHAT,"49320",NOGENT LE PHAYE,"1"
"2019",CHAT,"49320","BRISSAC LOIRE AUBANCE , VAUCHRETIEN","9"
"2019",CHIEN,"49320",LUIGNé,"1"
"2019",CHIEN,"49320",CHARCE SUR AUBANCE,"1"
"2019",CHIEN,"49320",Brissac-Quincé,"1"
"2019",CHIEN,"49320",BRISSAC-QUINCE,"22"
"2019",CHIEN,"49320",COUTURE,"1"
"2019",CHIEN,"49320",SAINT SATURNIN,"8"
"2019",CHAT,"49320","BRISSAC LOIRE AUBANCE , COUTURES","5"
"2019",CHAT,"49320",SAINT  JEAN DES MAUVRETS,"1"
"2019",CHAT,"49320",ST SATURNIN/LOIRE,"1"
"2019",CHIEN,"49320",LUIGNÉ,"5"
"2019",CHAT,"49320","BRISSAC LOIRE AUBANCE , ST SATURNIN SU","16"
"2019",CHAT,"49320",Brissac-Quincé,"1"
"2019",CHIEN,"49320",CHARCE,"1"
"2019",CHIEN,"49320",CHARCE ST ELLIER S AUBANCE,"2"
"2019",CHAT,"49310",VIHIERS,"95"
"2019",CHAT,"49310",TANCOIGNÉ,"1"
"2019",CHAT,"49310",LES CERQUEUX SOUS PASSAVANT,"5"
"2019",CHIEN,"49310",CORON,"1"
"2019",CHIEN,"49310",SAITN PAUL DU BOIS,"1"
"2019",CHAT,"49310",LA SALLE DE VIHIERS,"16"
"2019",CHAT,"49310",", LA SALLE DE VIHIERS","1"
"2019",CHIEN,"49310",SAINT-HILAIRE-DU-BOIS,"2"
"2019",CHIEN,"49310","LYS HAUT LAYON , LE VOIDE","16"
"2019",CHIEN,"49310",DOUE LA FONTAINE,"1"
"2019",CHIEN,"49310","LYS HAUT LAYON , VIHIERS","60"
"2019",CHAT,"49310",LE VOIDE,"7"
"2019",CHIEN,"49310",SAINT HILAIRE DU BOIS,"36"
"2019",CHIEN,"49310",LES CERQUEUX SOUS PASST,"1"
"2019",CHAT,"49310",LES CERQUEUX  SOUS PASSAVANT,"1"
"2019",CHIEN,"49310",", LES CERQUEUX SOUS PASSAVANT","15"
"2019",CHIEN,"49310",MONTILLIERS,"244"
"2019",CHIEN,"4931",GEERTRUIDENBERG,"1"
"2019",CHIEN,"49306",CHOLET,"1"
"2019",CHAT,"49300",CHOLLET,"38"
"2019",CHIEN,"49300",LE PUY SAINT BONNET CHOLET,"1"
"2019",CHIEN,"49300",PUY SAINT BONNET,"4"
"2019",CHAT,"49300",CHOILET,"1"
"2019",CHAT,"49300",cholet,"2"
"2019",CHIEN,"49300",cholet,"14"
"2019",CHAT,"49300",ST LEGER S/S CHOLET,"1"
"2019",CHAT,"49300",LE PUY ST BONNET,"45"
"2019",CHAT,"49290",CHALONNES  /LOIRE,"1"
"2019",CHIEN,"49290",CHALLONE SUR LOIRE,"1"
"2019",CHAT,"49290",CHAUDEFONDS SUR LAYON,"42"
"2019",CHIEN,"49290",chalonnes,"1"
"2019",CHAT,"49290","MAUGES SUR LOIRE , ST LAURENT DE LA PL","9"
"2019",CHAT,"49290",CHAUDEFONDS-SUR-LAYON,"1"
"2019",CHAT,"49290",CHALONNES-SUR-LOIRE,"4"
"2019",CHAT,"49290",CHA,"1"
"2019",CHAT,"49290","MAUGES SUR LOIRE , BOURGNEUF EN MAUGES","16"
"2019",CHIEN,"49290",CHâLONNES SUR LOIRE,"1"
"2019",CHAT,"49290",BOURGNEUF EN MAUGES,"15"
"2019",CHIEN,"49290",CHALONNES-SUR-LOIRE,"5"
"2019",CHIEN,"49290",ST LAURENT DE LA PLAINE MAUGES SUR LOI,"1"
"2019",CHAT,"49280",ST LEGER,"1"
"2019",CHIEN,"49280",CHALLONES SUR LOIRE,"1"
"2019",CHAT,"49280",SAINT LéGER SOUS CHOLET,"1"
"2019",CHIEN,"49280",ST LEGER SOUS CHOLET,"195"
"2019",CHAT,"49280",st christophe du bois,"1"
"2019",CHAT,"49280",la tessoualle,"1"
"2019",CHIEN,"49280",SEGUINIERE,"3"
"2019",CHIEN,"49280",LA SéGUINIéRE,"1"
"2019",CHAT,"49280",LA TESSOUALLE,"170"
"2019",CHIEN,"49280",ST CHRISTOPHE DU BOIS,"214"
"2019",CHIEN,"49280",ST LÉGERS SOUS CHOLET,"1"
"2019",CHIEN,"49280",Saint Christophe Du Bois,"1"
"2019",CHAT,"49280",ST LEGER SOUS CHOLET,"124"
"2019",CHIEN,"49280",LA SEQUINIERE,"5"
"2019",CHAT,"49280",MAZIERES,"1"
"2019",CHIEN,"49280",ST LEGER CHOLET,"1"
"2019",CHIEN,"49280",ST LEGER SOUS CHALET,"2"
"2019",CHAT,"49280",MAZIERE EN MAUGES,"5"
"2019",CHIEN,"49280",LA SEGUINIÉRE,"3"
"2019",CHIEN,"49270",ST  SAUVEUR  DE  LANDEMONT,"1"
"2019",CHIEN,"49270",ST SAUVEUR DE LANDEMONT,"72"
"2019",CHIEN,"49270",OREE D'ANJOU CHAMPTOCEAUX,"1"
"2019",CHAT,"49270",", ST CHRISTOPHE LA COUPERIE","13"
"2019",CHAT,"49270",CHAMPTOCEAUX,"106"
"2019",CHIEN,"49270",ST LAURENT AUTELS,"4"
"2019",CHAT,"49270","OREE D ANJOU , ST CHRISTOPHE LA COUPER","5"
"2019",CHIEN,"49270",SIANT SAUVEUR DE LANDEMONT,"1"
"2019",CHIEN,"49270",ST CHRISTOPHE LA COUPERIE,"45"
"2019",CHIEN,"49270",SAINT LAURENT DES AUTELS,"39"
"2019",CHIEN,"49270","OREE D ANJOU , CHAMPTOCEAUX","68"
"2019",CHAT,"49270",LA VARENNE,"102"
"2019",CHIEN,"49270",Saint Christophe La Couprie,"1"
"2019",CHIEN,"49270",LA REMAUDIERE,"1"
"2019",CHAT,"49270",LE FUJLET,"1"
"2019",CHIEN,"49270",MONTREVAULT SUR EVRE LE FUILET,"1"
"2019",CHAT,"49270",ST LAURANT DES AUTELS,"1"
"2019",CHAT,"49270",SAINT LAURENT DES AUTEL,"1"
"2019",CHIEN,"49270",OREE D ANJOU LANDEMONT,"1"
"2019",CHIEN,"49270","OREE D ANJOU , LANDEMONT","44"
"2019",CHIEN,"49270",LA VARENNE,"185"
"2019",CHIEN,"49260",ANTOIGNE,"213"
"2019",CHIEN,"49260",BREZE CIDEX 42,"1"
"2019",CHIEN,"49260",ARTHANNE SUR THOUET,"1"
"2019",CHAT,"49260",ANTOIGNE,"26"
"2019",CHAT,"49260","BELLEVIGNE LES CHATEAUX , ST CYR EN BO","2"
"2019",CHIEN,"49260",ARTANNES-SUR-THOUET,"1"
"2019",CHIEN,"49260",ARTANNES SOUS THOUET,"2"
"2019",CHIEN,"49260",BREZÉ,"1"
"2019",CHIEN,"49260",Le Puy Notre Dame,"1"
"2019",CHIEN,"49260",ARTANNES,"1"
"2019",CHIEN,"49260",epieds,"1"
"2019",CHAT,"49260","BREZE, BELLEVIGNE LES CHATEAUX","1"
"2019",CHIEN,"49260",montreuil,"1"
"2019",CHAT,"49260",VAUDELNAY,"64"
"2019",CHIEN,"49260",LOIRE AUTHION,"1"
"2019",CHIEN,"49260",COURCHANTS,"1"
"2019",CHIEN,"49260",BR Z,"1"
"2019",CHIEN,"49260",MONTEUIL BELLAY,"1"
"2019",CHIEN,"49260",BALLOIRE,"5"
"2019",CHIEN,"49260",ST MARCAIRE DU BOIS,"1"
"2019",CHAT,"49260",BRÉZÉ,"5"
"2019",CHIEN,"49260",LONGUE JUMELLES,"1"
"2019",CHIEN,"49260",BREZE MEIGNE,"1"
"2019",CHAT,"49260",CIZAY LA MADELAINE,"1"
"2019",CHIEN,"49260",ARTANNES S/ THOUET,"3"
"2019",CHIEN,"49260",ST LEGER SOUS CHOLET,"1"
"2019",CHIEN,"49260",LA MOTTE BOURBON,"4"
"2019",CHIEN,"49260",EPIEDS,"161"
"2019",CHIEN,"49257",MONTJEAN SUR LOIRE,"1"
"2019",CHIEN,"49250",ST MATHURIN SUR LOIRE,"182"
"2019",CHIEN,"49250",LES AENITRE,"1"
"2019",CHAT,"49250",SAINT MATHURIN S/LOIRE,"1"
"2019",CHAT,"49250",ST MATHURIN SUR LOIRE,"134"
"2019",CHIEN,"49250",LA MENITREE,"1"
"2019",CHAT,"49250",BEAUFORT EN VALLÉE (49250),"6"
"2019",CHIEN,"49250",ST RÉMY DE LA VARENNE,"1"
"2019",CHAT,"49250","BRION, LES BOIS D'ANJOU","1"
"2019",CHIEN,"49250",SAIN,"1"
"2019",CHAT,"49250",SAINT MATHURIN SUR LOIRE,"52"
"2019",CHAT,"49250",ST REMY LA VARENNE,"66"
"2019",CHIEN,"49250",LA MENITRÉ,"8"
"2019",CHAT,"49250","LES BOIS D ANJOU , FONTAINE GUERIN","30"
"2019",CHAT,"49250",SAINT MATHURIN,"2"
"2019",CHIEN,"49250",LA MENITRE SUR LOIRE,"1"
"2019",CHAT,"49250",BEAUFORT EN VALLéE (49250),"3"
"2019",CHAT,"49250",LA MENITRE,"156"
"2019",CHAT,"49250","LOIRE AUTHION , ST MATHURIN SUR LOIRE","63"
"2019",CHIEN,"49250",BRION LES BOIS D ANJOU,"3"
"2019",CHAT,"49250",BEAUFORT-EN-VALLÉE,"1"
"2019",CHIEN,"49250",ST RÉMY LA VARENNE,"2"
"2019",CHAT,"49250","BRISSAC LOIRE AUBANCE , ST REMY LA VAR","4"
"2019",CHIEN,"49250",ST MATHURIN SUR LOIRE AUTHION,"1"
"2019",CHIEN,"49250",BEAUFORT EN VALLE,"4"
"2019",CHAT,"49250",La Ménitré,"2"
"2019",CHIEN,"49250",BRION,"250"
"2019",CHAT,"49250",LA,"1"
"2019",CHIEN,"49240",AVRILLÉ,"27"
"2019",CHIEN,"49240",AAVRILLE,"2"
"2019",CHIEN,"49240",AVRILLé,"22"
"2019",CHIEN,"49240",CORZE,"1"
"2019",CHIEN,"49230",MONTFAUCON- MONTIGNE,"1"
"2019",CHIEN,"49230",ST CRESPIN,"1"
"2019",CHIEN,"49230",MONTIGNÉ SUR MOINE,"3"
"2019",CHAT,"49230","SEVREMOINE , ST GERMAIN SUR MOINE","57"
"2019",CHAT,"49230","SEVREMOINE , TILLIERES","62"
"2019",CHAT,"49230",MONTFAUCON-MONTIGNE,"1"
"2019",CHIEN,"49230",SAINT GERMAIN SUR MOINE/ SEVREMOINE,"1"
"2019",CHIEN,"49230","SEVREMOINE, LA RENAUDIERE","1"
"2019",CHIEN,"49230",SAINT GERMAIN SUR MOINE SEVREMOINE,"7"
"2019",CHIEN,"49230",st crespin sur moine,"2"
"2019",CHIEN,"49230",SAINT GERMAIN SUR MAINE,"67"
"2019",CHAT,"49230",SEVREMOINE,"54"
"2019",CHAT,"49230",MONTFAUCON SUR MOINE,"7"
"2019",CHIEN,"49230",SEVREMOINE  TILLIERES,"1"
"2019",CHIEN,"49230","TILLIERES, SEVREMOINE","2"
"2019",CHAT,"49230",MONTFAUCON,"4"
"2019",CHIEN,"49230",SAINT CRESPIN SUR MOINE,"49"
"2019",CHAT,"49230",ST GERMAIN S/MOINE,"1"
"2019",CHAT,"49230",MONTIGNé SUR MOINE,"1"
"2019",CHIEN,"49230",ST GERMAIN SUR MOINE,"379"
"2019",CHIEN,"49230",LA SEGUINIERE,"1"
"2019",CHIEN,"49230",SAINT CRESPIN / MOINE,"1"
"2019",CHIEN,"49220",CHENILLé-CHAMPTEUSSé,"1"
"2019",CHIEN,"49220",LION D ANGERS,"1"
"2019",CHIEN,"49220",ANDIGNE,"47"
"2019",CHIEN,"49220",MONTREUIL SUR MAINE,"124"
"2019",CHAT,"49220",PRUILLÉ,"10"
"2019",CHIEN,"49220",THORIGNE D4ANJOU,"1"
"2019",CHAT,"49220",LE LION D'ANGERS,"67"
"2019",CHAT,"49220",LA MEMBROLLE,"1"
"2019",CHIEN,"49220",Brain-sur-Longuenée,"1"
"2019",CHAT,"49220",PRUILLE,"43"
"2019",CHIEN,"49220",Thorigné-d'Anjou,"1"
"2019",CHAT,"49220",LE LION  D ANGERS,"1"
"2019",CHIEN,"49220",GREZ-NEVILLE,"1"
"2019",CHAT,"49220",MONTREUIL-SUR-MAINE,"1"
"2019",CHAT,"49220",THORIGNé-D'ANJOU,"2"
"2019",CHIEN,"49220",VERIS D ANJOU,"1"
"2019",CHAT,"49220",LA MEMBROLLE SUR LONGUENEE,"1"
"2019",CHIEN,"49220",VERN D ANJOU,"207"
"2019",CHIEN,"49220",Brain sur longuenée,"1"
"2019",CHIEN,"49220",LONGUENéE-EN-ANJOU,"1"
"2019",CHIEN,"49220",CHAMPTEUSE SUR BACONNE,"1"
"2019",CHIEN,"49220",BRAIN S/LONGUENEE,"8"
"2019",CHAT,"49220",Thorigné-d'Anjou,"1"
"2019",CHIEN,"49220",CHENILLE-CHANGE,"5"
"2019",CHAT,"49220","LONGUENEE EN ANJOU , PRUILLE","19"
"2019",CHIEN,"49220",BRAIN SUR LOGUENEE,"1"
"2019",CHIEN,"4921",MADE,"1"
"2019",CHIEN,"49206",ANTOIGNE,"1"
"2019",CHAT,"49204",AVRILLé,"1"
"2019",CHIEN,"49200",BREZE,"1"
"2019",CHAT,"49190",ROCHEFORT,"1"
"2019",CHAT,"49190",DENÉE,"2"
"2019",CHIEN,"49190",SOUSAYRAC,"1"
"2019",CHIEN,"49190",ST AUBIN DE LUIGNÉ,"1"
"2019",CHAT,"49190",ANGERS,"2"
"2019",CHAT,"49190",DENEE,"153"
"2019",CHIEN,"49190",CHAUMONT D ANJOU,"1"
"2019",CHAT,"49190",ROCHEFORT SUR LOIRE,"144"
"2019",CHIEN,"49190",ROCHEFORT SUR LOIR,"1"
"2019",CHAT,"49190",HONTANX,"1"
"2019",CHIEN,"49190",SAINT AUBINDE LUIGNE,"1"
"2019",CHAT,"49180",LA SEGUINIERE,"1"
"2019",CHAT,"49170",ST LEGER  DES BOIS,"1"
"2019",CHIEN,"49170",ST GERMAIN DES PRES,"170"
"2019",CHIEN,"49170",EPIRE,"4"
"2019",CHIEN,"49170",LA POSSONNIèRE,"5"
"2019",CHIEN,"49170",STAUGUSTIN DES BOIS,"1"
"2019",CHIEN,"49170",LA POSSONNIÈRE,"2"
"2019",CHAT,"49170",SAVENNIERE,"1"
"2019",CHIEN,"49170",SAINT LéGER DES BOIS,"4"
"2019",CHAT,"49170",LA POSSONNIERE,"172"
"2019",CHAT,"49170",ST AUGUSTIN DES BOIS,"60"
"2019",CHIEN,"49170",SAINT LEGR DES BOIS,"1"
"2019",CHIEN,"49170",SAINT LÉGER DES BOIS,"1"
"2019",CHAT,"49170",EMPIRE,"1"
"2019",CHIEN,"49170",SAINT LEGER DES BOIS,"45"
"2019",CHAT,"49170","ST LEGER DE LINIERES , ST LEGER DES BO","20"
"2019",CHAT,"49170",LA POSSONIERE,"6"
"2019",CHAT,"49170",SAINT GERMAIN DES PRÉS,"1"
"2019",CHIEN,"49170",SAINT-LéGER-DES-BOIS,"1"
"2019",CHIEN,"49160",JUMELLES LONGUE,"1"
"2019",CHIEN,"49160",LONGUÉ,"9"
"2019",CHIEN,"49160",ST MARTIN DE LA PLAC,"1"
"2019",CHAT,"49160",SAINT-PHILBERT-DU-PEUPLE,"1"
"2019",CHIEN,"49160",LONGUE JUMELLES,"1067"
"2019",CHIEN,"49160",ST PHILBERT DU PEUPKE,"1"
"2019",CHIEN,"49160",LONGUE- JUMELLES,"1"
"2019",CHIEN,"49160",SAINT PHILBERT DU PEUPLE,"37"
"2019",CHAT,"49160",LONGUÉ-JUMELLES,"3"
"2019",CHAT,"49160",JUMELLES,"20"
"2019",CHIEN,"49160",LONGUE,"191"
"2019",CHIEN,"49160",MURS ERIGNE,"1"
"2019",CHIEN,"4916",BASZCHARGE,"1"
"2019",CHIEN,"49150",CHEVIRE,"6"
"2019",CHIEN,"49150",BAUGE EN ANJOU,"385"
"2019",CHIEN,"49150",VAULANDRY CLEFS VAL D'ANJOU,"1"
"2019",CHAT,"49150",BAUGé-EN-ANJOU,"9"
"2019",CHAT,"49150","BAUGE EN ANJOU , FOUGERE","20"
"2019",CHAT,"49150",SAINT MARTIN D ARCE,"3"
"2019",CHAT,"49150",CLEFS,"64"
"2019",CHAT,"49150",BOCÉ,"2"
"2019",CHAT,"49150",Cheviré le rouge,"1"
"2019",CHAT,"49150",CUON BAUGE EN AUJOU,"2"
"2019",CHAT,"49150",SAINT MARTIN D'ARCE,"3"
"2019",CHAT,"49150",CORNILLE LES CAVES,"1"
"2019",CHIEN,"49150","BAUGE EN ANJOU , FOUGERE","57"
"2019",CHAT,"49150",MONTPOLLIN,"4"
"2019",CHAT,"49150",CUON,"20"
"2019",CHIEN,"49150",BAUGE,"357"
"2019",CHAT,"49150","BAUGE EN ANJOU , LE GUEDENIAU","7"
"2019",CHIEN,"49150",LE VIEIL BAUGé,"2"
"2019",CHAT,"49150",ST QUENTIN LES BEAUREPAIRE,"37"
"2019",CHIEN,"49150",CHEVIRé-LE-ROUGE,"1"
"2019",CHAT,"49150",LE GUEDENIAU,"13"
"2019",CHIEN,"49150","BAUGE EN ANJOU, CUON","2"
"2019",CHAT,"49150",BAUGÉ EN ANJOU,"2"
"2019",CHIEN,"49150",GUEDENIAU,"1"
"2019",CHIEN,"49150",SAINT-QUENTIN-LÈS-BEAUREPAIRE,"2"
"2019",CHIEN,"49150","BAUGE EN ANJOU, VAULANDRY","1"
"2019",CHIEN,"49150",ROCHEFORT SUR LOIRE,"1"
"2019",CHIEN,"49150",FOUGERES,"1"
"2019",CHIEN,"49150",MONTREAULT,"1"
"2019",CHIEN,"49150",SAINT QUENTIN LES BEAUX REPAIRES,"1"
"2019",CHIEN,"49150",Baugé,"1"
"2019",CHIEN,"49150",LE GUEDENIAU,"71"
"2019",CHAT,"49150",VAULANDRY,"16"
"2019",CHIEN,"49150",BAUGE EN ANJOU BOCE,"1"
"2019",CHIEN,"49150","BAUGE EN ANJOU , MONTPOLLIN","24"
"2019",CHIEN,"49150","BAUGE EN ANJOU , BOCE","24"
"2019",CHAT,"49150","BAUGE EN ANJOU , ST QUENTIN LES BEAURE","7"
"2019",CHIEN,"49150",le vieil bauge,"1"
"2019",CHIEN,"49150",saint martin d'arce,"1"
"2019",CHAT,"49150",ST MARTIN D ARCE,"10"
"2019",CHAT,"49150",VIEIL BAUGE,"3"
"2019",CHIEN,"49150",POUGERE,"1"
"2019",CHIEN,"49150",SAINT MARTIN,"1"
"2019",CHAT,"49150",ST MARTIN D'ARCE,"2"
"2019",CHIEN,"49150",SAINT MARTIN D ARCE,"3"
"2019",CHAT,"49150",BAUGE EN ANJOU - BOCE,"1"
"2019",CHIEN,"49150",VIEIL BAUGE,"11"
"2019",CHAT,"49150",BRAIN SUR ALLONNES,"2"
"2019",CHIEN,"49140",LOIRE AUTHION BAUNE,"1"
"2019",CHAT,"49140",SEICHES,"1"
"2019",CHAT,"49140",BAUNÉ,"1"
"2019",CHIEN,"49140",Jarzé,"2"
"2019",CHIEN,"49140",BEAUVAU,"44"
"2019",CHIEN,"49140",SEICHES-SUR-LE-LOIR,"2"
"2019",CHIEN,"49140",SERMAISES,"1"
"2019",CHAT,"49140",LA CHAPELLE ST LAUD,"41"
"2019",CHAT,"49140",MAZE MILON,"1"
"2019",CHIEN,"49140","MAZE MILON , FONTAINE MILON","21"
"2019",CHAT,"49140",SEICHE SUR LE LOIR,"3"
"2019",CHAT,"49140",Rives Du Loir En Anjou,"1"
"2019",CHIEN,"49140",VILLEVEQUES,"1"
"2019",CHAT,"49140",CHAUMONT D ANJOU,"11"
"2019",CHIEN,"49140","JARZE VILLAGES , CHAUMONT D ANJOU","16"
"2019",CHAT,"49140",JARZé-VILLAGES,"1"
"2019",CHIEN,"49140",VILLEVEQUE,"412"
"2019",CHIEN,"49140",SEICHES SUR LE LOIT,"1"
"2019",CHIEN,"49140","JARZE VILLAGES , JARZE","19"
"2019",CHIEN,"49140",CORN,"1"
"2019",CHIEN,"49140",VILLEVèQUE,"1"
"2019",CHIEN,"49140",SECHE SUR LOIRE,"1"
"2019",CHAT,"49140",FONTAINE MILON MAZE MILON,"1"
"2019",CHIEN,"49140",LE GUE DENIAN,"1"
"2019",CHIEN,"49140",JARZE VILLAGE,"6"
"2019",CHIEN,"49140",FONTAINE  MILON,"1"
"2019",CHAT,"49140",MONTREUIL SUR LOIR,"49"
"2019",CHAT,"49140",SEICHES SUR LE LOIR,"202"
"2019",CHIEN,"49140",LA CHAPELLE ST FLORENT,"1"
"2019",CHIEN,"49140",SEISHES SUR LOIRE,"1"
"2019",CHIEN,"49140",CORNILLE LES CAVES,"110"
"2019",CHIEN,"49140",JARZÉ,"5"
"2019",CHIEN,"49130",LES PONTS DE LE,"2"
"2019",CHIEN,"49130",LES PONT DE CE,"3"
"2019",CHIEN,"49130",SAINTES GEMMES SUR LOIRE,"1"
"2019",CHIEN,"49130",Sainte-gemmes-sur-loire,"1"
"2019",CHIEN,"49130",CORZE,"1"
"2019",CHIEN,"49130",LES PONS DE LE,"1"
"2019",CHIEN,"49130",ST GEMME SUR LOIRE,"1"
"2019",CHAT,"49130",SAINT GEMMES SUR LOIRE,"31"
"2019",CHIEN,"49130",LES PONTS DE Cé,"8"
"2019",CHIEN,"49130",LES PONTS-DE-Cé,"3"
"2019",CHAT,"49130",SAINT BARTHELEMY D'ANJOU,"1"
"2019",CHIEN,"49130",LES PONTS-DE-CÉ,"1"
"2019",CHAT,"49130",LES PONTS DE CES,"1"
"2019",CHAT,"49130",Les ponts de cé,"1"
"2019",CHAT,"49130",LE PONTS DE CE,"1"
"2019",CHAT,"49130",les ponts de ce,"1"
"2019",CHIEN,"49130",Sainte Gemmes Sur Loire,"1"
"2019",CHIEN,"49130",Les Ponts de Cé,"2"
"2019",CHAT,"49130",SORGES,"3"
"2019",CHAT,"49130",ST GEMMES SUR LOIRE,"6"
"2019",CHIEN,"49130",LES POUTS DE CE,"1"
"2019",CHAT,"49130",SAINTE GEMME SUR LOIRE,"1"
"2019",CHAT,"49130",LES PONTS DE LE,"1"
"2019",CHAT,"49130",SAINTE-GEMMES-SUR-LOIRE,"3"
"2019",CHIEN,"49130",SAINT JEAN DE LA CROIX,"6"
"2019",CHAT,"49130",LES PONTS DE,"1"
"2019",CHAT,"49130",LES PONTS DE Cé,"1"
"2019",CHIEN,"49130",ST GERMAIN SUR MOINE,"1"
"2019",CHAT,"49125",CHEFFES,"91"
"2019",CHIEN,"49125",CHEFFE,"1"
"2019",CHAT,"49125",CHEFFES SARTHE,"2"
"2019",CHAT,"49125",ANGERS,"2"
"2019",CHAT,"49125",TIERCÉ,"12"
"2019",CHIEN,"49124",SAINT BARTHéLéMY-D'ANJOU,"1"
"2019",CHAT,"49124",ST BARTHÉLÉMY D'ANJOU,"3"
"2019",CHIEN,"49124",Saint Barthelemy d'Anjou,"1"
"2019",CHAT,"49124",SAUMUR,"1"
"2019",CHAT,"49124",ST BARTHELEMY,"6"
"2019",CHIEN,"49124",ST BARTHELEMY D ARGON,"1"
"2019",CHAT,"49124",SAINT BARTHELEMY D'ANJOU,"67"
"2019",CHIEN,"49124",Saint  Barhelémy D Anjou,"1"
"2019",CHAT,"49124",ST BARTHELEMY  D'ANJOU,"1"
"2019",CHIEN,"49124",LE PLESSIS-GRAMMOIRE,"1"
"2019",CHIEN,"49124",ST BARTHELEMY  D ANJOU,"1"
"2019",CHAT,"49123",CHAMPTOCE,"2"
"2019",CHAT,"49123","INGRANDES LE FRESNE SUR LOIRE , LE FRE","6"
"2019",CHAT,"49123",SAINT SIGISMOND,"16"
"2019",CHAT,"49123",INGRANDES-LE FRESNE SUR LOIRE,"2"
"2019",CHIEN,"49123",CHAMPLACE SUR LOIRE,"1"
"2019",CHIEN,"49123",SAINT SIGISMOND,"144"
"2019",CHAT,"49123",FRESNE SUR LOIRE,"1"
"2019",CHAT,"49123",INGRANDES LE FRESNE,"2"
"2019",CHIEN,"49123",CHAMPTOCE/LOIRE,"1"
"2019",CHAT,"49123",INGRANDES,"20"
"2019",CHAT,"49123",CHAMPTOCé-SUR-LOIRE,"2"
"2019",CHIEN,"49123",CHAMPTOCé SUR LOIRE,"1"
"2019",CHAT,"49122",LE MAY-SUR-EVRE,"1"
"2019",CHIEN,"49122",LE MAY /S/ EURE,"1"
"2019",CHAT,"49122",LA MAY SUR EVRE,"1"
"2019",CHIEN,"49122",BEGROLLES SUR MAUGES,"1"
"2019",CHAT,"49122",Bégrolles-en-Mauges,"1"
"2019",CHIEN,"49122",BÉGROLLES EN MAUGES,"1"
"2019",CHIEN,"49122",BERGROLLES EN MAUGES,"1"
"2019",CHAT,"49122",BéGROLLES-EN-MAUGES,"1"
"2019",CHAT,"49122",BEGROLLES EN MAUGE,"2"
"2019",CHIEN,"49122",BEGROLLE EN MAUGES,"2"
"2019",CHIEN,"49120",ROMANCE,"1"
"2019",CHAT,"49120",LA CHAPELLE-ROUSSELIN,"1"
"2019",CHAT,"49120","CHEMILLE EN ANJOU , LA CHAPELLE ROUSSE","3"
"2019",CHAT,"49120",STE CHRISTINE,"18"
"2019",CHIEN,"49120",ANGERS,"1"
"2019",CHIEN,"49120",LA TOURLANDRY,"156"
"2019",CHIEN,"49120","CHEMILLE EN ANJOU , ST LEZIN","29"
"2019",CHIEN,"49120",NEUVY-EN-MAUGES,"2"
"2019",CHAT,"49120",LA JUMELLIERE,"43"
"2019",CHIEN,"49120",CHEMILLé-EN-ANJOU,"3"
"2019",CHAT,"49120","CHEMILLE EN ANJOU , LA TOURLANDRY","16"
"2019",CHIEN,"49120",La Tourlandry,"1"
"2019",CHIEN,"49120",MELAY EN ANJOU,"1"
"2019",CHIEN,"49120",COSSE D'ANJOU,"9"
"2019",CHAT,"49120","CHEMILLE EN ANJOU , MELAY","13"
"2019",CHIEN,"49120","CHEMILLE EN ANJOU , LA CHAPELLE ROUSSE","3"
"2019",CHIEN,"49120",CHEMILLE-MELAY,"18"
"2019",CHIEN,"49120",CHEMILLé,"6"
"2019",CHAT,"49120",La Chapelle-Rousselin,"1"
"2019",CHAT,"49120",SAINT GEORGES DES GARDES,"14"
"2019",CHAT,"49120",saint goerges des gardes,"1"
"2019",CHIEN,"49120",06 73 60 44 85,"1"
"2019",CHIEN,"49120",LA JUMELLIERE,"110"
"2019",CHIEN,"49120",NEUVY EN MAUGE,"1"
"2019",CHIEN,"49120",NEUVY EN MAUGES,"222"
"2019",CHAT,"49120",ST GEORGES DES GARDES,"51"
"2019",CHIEN,"49120","CHEMILLE EN ANJOU , MELAY","26"
"2019",CHIEN,"49120",saint georges des gardes,"1"
"2019",CHIEN,"49120",INGRANDES LOIRE,"1"
